sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,assigned_station,assigned_pod,status,order_processed,order_finished
2746,1290,1,43,3,9480,,,-3,,
2747,1291,1,101,10,9480,,,-3,,
2748,1292,1,0,6,9480,,,-3,,
2749,1292,1,2,1,9480,,,-3,,
2750,1292,1,1,7,9480,,,-3,,
2751,1292,1,40,6,9480,,,-3,,
2752,1293,1,138,6,9480,,,-3,,
2753,1294,1,19,8,9480,,,-3,,
2754,1294,1,238,2,9480,,,-3,,
2755,1295,1,326,8,9480,,,-3,,
2756,1296,1,16,9,9480,,,-3,,
2757,1297,1,217,6,9540,,,-3,,
2758,1298,1,184,11,9540,,,-3,,
2759,1299,1,71,3,9540,,,-3,,
2760,1299,1,28,3,9540,,,-3,,
2761,1299,1,42,6,9540,,,-3,,
2762,1300,1,23,3,9540,,,-3,,
2763,1300,1,0,5,9540,,,-3,,
2764,1301,1,25,7,9540,,,-3,,
2765,1301,1,4,8,9540,,,-3,,
2766,1301,1,232,11,9540,,,-3,,
2767,1302,1,86,7,9540,,,-3,,
2768,1302,1,9,4,9540,,,-3,,
2769,1302,1,106,10,9540,,,-3,,
2770,1302,1,0,2,9540,,,-3,,
2771,1303,1,86,9,9540,,,-3,,
2772,1303,1,2,9,9540,,,-3,,
2773,1304,1,112,8,9600,,,-3,,
2774,1304,1,0,4,9600,,,-3,,
2775,1304,1,130,3,9600,,,-3,,
2776,1305,1,213,7,9600,,,-3,,
2777,1305,1,6,1,9600,,,-3,,
2778,1306,1,8,5,9600,,,-3,,
2779,1307,1,288,11,9600,,,-3,,
2780,1308,1,209,5,9600,,,-3,,
2781,1309,1,174,3,9600,,,-3,,
2782,1309,1,137,6,9600,,,-3,,
2783,1309,1,12,8,9600,,,-3,,
2784,1310,1,33,6,9660,,,-3,,
2785,1310,1,4,5,9660,,,-3,,
2786,1311,1,18,10,9660,,,-3,,
2787,1312,1,175,11,9660,,,-3,,
2788,1313,1,3,6,9660,,,-3,,
2789,1313,1,444,6,9660,,,-3,,
2790,1313,1,474,3,9660,,,-3,,
2791,1313,1,22,10,9660,,,-3,,
2792,1313,1,35,8,9660,,,-3,,
2793,1313,1,241,4,9660,,,-3,,
2794,1313,1,167,7,9660,,,-3,,
2795,1313,1,104,6,9660,,,-3,,
2796,1314,1,30,3,9660,,,-3,,
2797,1314,1,378,8,9660,,,-3,,
2798,1315,1,15,8,9660,,,-3,,
2799,1316,1,70,7,9720,,,-3,,
2800,1317,1,57,6,9720,,,-3,,
2801,1318,1,308,6,9720,,,-3,,
2802,1318,1,6,6,9720,,,-3,,
2803,1319,1,2,3,9720,,,-3,,
2804,1319,1,33,6,9720,,,-3,,
2805,1320,1,1,10,9720,,,-3,,
2806,1321,1,18,3,9720,,,-3,,
2807,1321,1,384,8,9720,,,-3,,
2808,1321,1,2,8,9720,,,-3,,
2809,1322,1,17,5,9720,,,-3,,
2810,1322,1,9,6,9720,,,-3,,
2811,1323,1,45,8,9720,,,-3,,
2812,1324,1,318,3,9720,,,-3,,
2813,1325,1,127,6,9720,,,-3,,
2814,1326,1,30,6,9720,,,-3,,
2815,1327,1,35,7,9780,,,-3,,
2816,1327,1,13,10,9780,,,-3,,
2817,1328,1,275,6,9780,,,-3,,
2818,1329,1,28,6,9780,,,-3,,
2819,1329,1,22,6,9780,,,-3,,
2820,1330,1,177,2,9780,,,-3,,
2821,1330,1,67,8,9780,,,-3,,
2822,1331,1,23,8,9780,,,-3,,
2823,1331,1,424,6,9780,,,-3,,
2824,1332,1,17,7,9780,,,-3,,
2825,1332,1,0,3,9780,,,-3,,
2826,1332,1,31,10,9780,,,-3,,
2827,1333,1,370,8,9780,,,-3,,
2828,1333,1,192,2,9780,,,-3,,
2829,1333,1,12,1,9780,,,-3,,
2830,1333,1,183,6,9780,,,-3,,
2831,1333,1,63,4,9780,,,-3,,
2832,1333,1,93,8,9780,,,-3,,
2833,1334,1,134,6,9840,,,-3,,
2834,1335,1,49,10,9840,,,-3,,
2835,1336,1,11,7,9840,,,-3,,
2836,1337,1,20,5,9840,,,-3,,
2837,1338,1,36,10,9840,,,-3,,
2838,1339,1,28,8,9840,,,-3,,
2839,1339,1,7,8,9840,,,-3,,
2840,1339,1,2,9,9840,,,-3,,
2841,1339,1,0,7,9840,,,-3,,
2842,1340,1,359,2,9840,,,-3,,
2843,1340,1,225,9,9840,,,-3,,
2844,1341,1,60,8,9840,,,-3,,
2845,1341,1,108,6,9840,,,-3,,
2846,1342,1,34,10,9840,,,-3,,
2847,1342,1,23,8,9840,,,-3,,
2848,1343,1,327,8,9840,,,-3,,
2849,1344,1,29,6,9840,,,-3,,
2850,1345,1,21,6,9900,,,-3,,
2851,1346,1,369,4,9900,,,-3,,
2852,1346,1,381,9,9900,,,-3,,
2853,1346,1,92,8,9900,,,-3,,
2854,1347,1,38,9,9900,,,-3,,
2855,1347,1,19,8,9900,,,-3,,
2856,1348,1,14,5,9900,,,-3,,
2857,1349,1,247,8,9900,,,-3,,
2858,1350,1,3,4,9900,,,-3,,
2859,1350,1,345,12,9900,,,-3,,
2860,1350,1,16,4,9900,,,-3,,
2861,1351,1,0,6,9900,,,-3,,
2862,1352,1,31,3,9900,,,-3,,
2863,1353,1,24,6,9900,,,-3,,
2864,1353,1,141,8,9900,,,-3,,
2865,1354,1,73,3,9960,,,-3,,
2866,1354,1,12,8,9960,,,-3,,
2867,1354,1,16,3,9960,,,-3,,
2868,1354,1,15,5,9960,,,-3,,
2869,1355,1,35,6,9960,,,-3,,
2870,1356,1,4,9,9960,,,-3,,
2871,1357,1,7,5,9960,,,-3,,
2872,1358,1,82,12,9960,,,-3,,
2873,1359,1,226,8,9960,,,-3,,
2874,1359,1,354,5,9960,,,-3,,
2875,1359,1,80,7,9960,,,-3,,
2876,1359,1,45,7,9960,,,-3,,
2877,1359,1,93,8,9960,,,-3,,
2878,1359,1,170,2,9960,,,-3,,
2879,1359,1,15,10,9960,,,-3,,
2880,1360,1,169,6,9960,,,-3,,
2881,1360,1,37,8,9960,,,-3,,
2882,1361,1,107,4,9960,,,-3,,
2883,1362,1,12,10,9960,,,-3,,
2884,1363,1,93,8,9960,,,-3,,
2885,1364,1,395,12,10020,,,-3,,
2886,1364,1,32,9,10020,,,-3,,
2887,1364,1,483,6,10020,,,-3,,
2888,1364,1,5,5,10020,,,-3,,
2889,1364,1,376,11,10020,,,-3,,
2890,1365,1,55,6,10020,,,-3,,
2891,1365,1,70,6,10020,,,-3,,
2892,1365,1,264,6,10020,,,-3,,
2893,1365,1,15,3,10020,,,-3,,
2894,1365,1,6,11,10020,,,-3,,
2895,1365,1,83,4,10020,,,-3,,
2896,1366,1,261,12,10020,,,-3,,
2897,1366,1,8,3,10020,,,-3,,
2898,1367,1,276,6,10020,,,-3,,
2899,1367,1,265,10,10020,,,-3,,
2900,1367,1,35,9,10020,,,-3,,
2901,1367,1,140,7,10020,,,-3,,
2902,1368,1,1,7,10020,,,-3,,
2903,1369,1,29,4,10020,,,-3,,
2904,1369,1,331,6,10020,,,-3,,
2905,1370,1,31,4,10020,,,-3,,
2906,1371,1,18,6,10020,,,-3,,
2907,1371,1,222,4,10020,,,-3,,
2908,1371,1,192,10,10020,,,-3,,
2909,1371,1,21,6,10020,,,-3,,
2910,1371,1,1,6,10020,,,-3,,
2911,1372,1,62,6,10020,,,-3,,
2912,1372,1,3,8,10020,,,-3,,
2913,1373,1,46,8,10080,,,-3,,
2914,1373,1,39,6,10080,,,-3,,
2915,1374,1,38,8,10080,,,-3,,
2916,1375,1,8,8,10080,,,-3,,
2917,1376,1,9,3,10080,,,-3,,
2918,1377,1,13,10,10080,,,-3,,
2919,1377,1,22,4,10080,,,-3,,
2920,1377,1,15,6,10080,,,-3,,
2921,1378,1,67,2,10080,,,-3,,
2922,1379,1,89,12,10080,,,-3,,
2923,1380,1,107,2,10140,,,-3,,
2924,1380,1,366,6,10140,,,-3,,
2925,1380,1,29,10,10140,,,-3,,
2926,1381,1,49,5,10140,,,-3,,
2927,1381,1,33,11,10140,,,-3,,
2928,1381,1,106,7,10140,,,-3,,
2929,1381,1,295,9,10140,,,-3,,
2930,1381,1,67,7,10140,,,-3,,
2931,1381,1,47,7,10140,,,-3,,
2932,1381,1,11,6,10140,,,-3,,
2933,1381,1,235,6,10140,,,-3,,
2934,1381,1,216,4,10140,,,-3,,
2935,1382,1,5,5,10140,,,-3,,
2936,1383,1,85,6,10140,,,-3,,
2937,1384,1,32,4,10140,,,-3,,
2938,1384,1,9,6,10140,,,-3,,
2939,1385,1,8,4,10140,,,-3,,
2940,1385,1,6,5,10140,,,-3,,
2941,1386,1,82,9,10140,,,-3,,
2942,1387,1,153,7,10140,,,-3,,
2943,1388,1,8,2,10140,,,-3,,
2944,1389,1,110,7,10200,,,-3,,
2945,1390,1,89,4,10200,,,-3,,
2946,1391,1,40,10,10200,,,-3,,
2947,1392,1,357,10,10200,,,-3,,
2948,1393,1,44,4,10200,,,-3,,
2949,1393,1,462,5,10200,,,-3,,
2950,1394,1,94,3,10200,,,-3,,
2951,1395,1,2,6,10200,,,-3,,
2952,1395,1,175,10,10200,,,-3,,
2953,1396,1,34,6,10200,,,-3,,
2954,1397,1,25,8,10200,,,-3,,
2955,1397,1,173,4,10200,,,-3,,
2956,1398,1,7,7,10200,,,-3,,
2957,1399,1,196,2,10200,,,-3,,
2958,1400,1,3,4,10200,,,-3,,
2959,1401,1,435,9,10200,,,-3,,
2960,1401,1,19,4,10200,,,-3,,
2961,1402,1,3,12,10260,,,-3,,
2962,1403,1,17,4,10260,,,-3,,
2963,1404,1,244,4,10260,,,-3,,
2964,1405,1,27,10,10260,,,-3,,
2965,1406,1,48,2,10260,,,-3,,
2966,1406,1,302,8,10260,,,-3,,
2967,1406,1,34,7,10260,,,-3,,
2968,1407,1,5,10,10260,,,-3,,
2969,1408,1,47,4,10320,,,-3,,
2970,1408,1,35,7,10320,,,-3,,
2971,1409,1,69,6,10320,,,-3,,
2972,1410,1,3,8,10320,,,-3,,
2973,1410,1,13,5,10320,,,-3,,
2974,1411,1,6,8,10320,,,-3,,
2975,1412,1,193,8,10320,,,-3,,
2976,1412,1,214,6,10320,,,-3,,
2977,1413,1,55,9,10320,,,-3,,
2978,1414,1,68,6,10320,,,-3,,
2979,1414,1,340,8,10320,,,-3,,
2980,1415,1,165,8,10320,,,-3,,
2981,1415,1,263,7,10320,,,-3,,
2982,1416,1,42,8,10320,,,-3,,
2983,1416,1,289,5,10320,,,-3,,
2984,1417,1,131,4,10320,,,-3,,
2985,1417,1,198,6,10320,,,-3,,
2986,1417,1,7,7,10320,,,-3,,
2987,1417,1,183,6,10320,,,-3,,
2988,1417,1,48,5,10320,,,-3,,
2989,1417,1,23,3,10320,,,-3,,
2990,1417,1,14,8,10320,,,-3,,
2991,1418,1,183,8,10380,,,-3,,
2992,1418,1,292,8,10380,,,-3,,
2993,1419,1,6,8,10380,,,-3,,
2994,1420,1,35,5,10380,,,-3,,
2995,1420,1,19,9,10380,,,-3,,
2996,1420,1,387,8,10380,,,-3,,
2997,1420,1,127,2,10380,,,-3,,
2998,1421,1,5,11,10380,,,-3,,
2999,1421,1,36,9,10380,,,-3,,
3000,1422,1,260,8,10380,,,-3,,
3001,1422,1,1,7,10380,,,-3,,
3002,1423,1,350,10,10380,,,-3,,
3003,1424,1,31,4,10380,,,-3,,
3004,1425,1,16,6,10380,,,-3,,
3005,1426,1,33,8,10380,,,-3,,
3006,1427,1,31,2,10440,,,-3,,
3007,1428,1,126,8,10440,,,-3,,
3008,1429,1,141,8,10440,,,-3,,
3009,1430,1,34,4,10440,,,-3,,
3010,1431,1,0,10,10440,,,-3,,
3011,1432,1,49,5,10440,,,-3,,
3012,1432,1,232,4,10440,,,-3,,
3013,1433,1,24,2,10440,,,-3,,
3014,1433,1,30,12,10440,,,-3,,
3015,1433,1,466,6,10440,,,-3,,
3016,1433,1,9,7,10440,,,-3,,
3017,1433,1,59,9,10440,,,-3,,
3018,1433,1,344,5,10440,,,-3,,
3019,1434,1,7,3,10440,,,-3,,
3020,1435,1,31,5,10440,,,-3,,
3021,1436,1,19,1,10440,,,-3,,
3022,1436,1,7,4,10440,,,-3,,
3023,1437,1,212,10,10500,,,-3,,
3024,1437,1,126,7,10500,,,-3,,
3025,1437,1,36,2,10500,,,-3,,
3026,1438,1,391,3,10500,,,-3,,
3027,1439,1,46,3,10500,,,-3,,
3028,1440,1,9,7,10500,,,-3,,
3029,1440,1,115,4,10500,,,-3,,
3030,1441,1,138,6,10500,,,-3,,
3031,1442,1,16,2,10500,,,-3,,
3032,1443,1,2,7,10500,,,-3,,
3033,1444,1,482,4,10500,,,-3,,
3034,1444,1,14,11,10500,,,-3,,
3035,1445,1,0,11,10500,,,-3,,
3036,1446,1,96,2,10500,,,-3,,
3037,1446,1,88,11,10500,,,-3,,
3038,1447,1,9,8,10560,,,-3,,
3039,1447,1,62,10,10560,,,-3,,
3040,1447,1,228,8,10560,,,-3,,
3041,1448,1,135,7,10560,,,-3,,
3042,1449,1,139,10,10560,,,-3,,
3043,1450,1,127,8,10560,,,-3,,
3044,1451,1,164,9,10560,,,-3,,
3045,1452,1,3,6,10560,,,-3,,
3046,1453,1,122,4,10560,,,-3,,
3047,1454,1,35,8,10560,,,-3,,
3048,1454,1,23,8,10560,,,-3,,
3049,1454,1,54,5,10560,,,-3,,
3050,1454,1,97,8,10560,,,-3,,
3051,1455,1,16,7,10560,,,-3,,
3052,1456,1,151,4,10560,,,-3,,
3053,1457,1,471,1,10560,,,-3,,
3054,1458,1,11,5,10560,,,-3,,
3055,1459,1,94,7,10560,,,-3,,
3056,1459,1,27,2,10560,,,-3,,
3057,1460,1,79,9,10560,,,-3,,
3058,1461,1,198,5,10560,,,-3,,
3059,1462,1,25,6,10560,,,-3,,
3060,1462,1,53,8,10560,,,-3,,
3061,1463,1,82,10,10560,,,-3,,
3062,1464,1,27,8,10560,,,-3,,
3063,1464,1,132,6,10560,,,-3,,
3064,1465,1,45,4,10560,,,-3,,
3065,1465,1,9,2,10560,,,-3,,
3066,1465,1,60,2,10560,,,-3,,
3067,1466,1,255,3,10620,,,-3,,
3068,1466,1,186,4,10620,,,-3,,
3069,1467,1,196,8,10620,,,-3,,
3070,1467,1,60,2,10620,,,-3,,
3071,1468,1,15,6,10620,,,-3,,
3072,1468,1,10,8,10620,,,-3,,
3073,1468,1,87,4,10620,,,-3,,
3074,1469,1,32,6,10620,,,-3,,
3075,1469,1,14,4,10620,,,-3,,
3076,1469,1,0,6,10620,,,-3,,
3077,1470,1,186,12,10620,,,-3,,
3078,1470,1,24,4,10620,,,-3,,
3079,1471,1,166,4,10620,,,-3,,
3080,1471,1,82,5,10620,,,-3,,
3081,1471,1,51,10,10620,,,-3,,
3082,1471,1,133,6,10620,,,-3,,
3083,1472,1,16,9,10620,,,-3,,
3084,1472,1,161,9,10620,,,-3,,
3085,1472,1,10,8,10620,,,-3,,
3086,1472,1,203,3,10620,,,-3,,
3087,1472,1,106,10,10620,,,-3,,
3088,1472,1,40,9,10620,,,-3,,
3089,1472,1,18,6,10620,,,-3,,
3090,1472,1,3,9,10620,,,-3,,
3091,1472,1,2,9,10620,,,-3,,
3092,1473,1,132,5,10620,,,-3,,
3093,1473,1,47,6,10620,,,-3,,
3094,1473,1,271,9,10620,,,-3,,
3095,1473,1,44,8,10620,,,-3,,
3096,1474,1,2,12,10620,,,-3,,
3097,1475,1,39,10,10680,,,-3,,
3098,1475,1,40,10,10680,,,-3,,
3099,1475,1,182,10,10680,,,-3,,
3100,1475,1,56,12,10680,,,-3,,
3101,1476,1,125,3,10680,,,-3,,
3102,1477,1,196,1,10680,,,-3,,
3103,1477,1,9,5,10680,,,-3,,
3104,1477,1,127,6,10680,,,-3,,
3105,1478,1,59,6,10680,,,-3,,
3106,1478,1,2,8,10680,,,-3,,
3107,1478,1,1,10,10680,,,-3,,
3108,1478,1,20,1,10680,,,-3,,
3109,1479,1,191,7,10680,,,-3,,
3110,1480,1,8,7,10680,,,-3,,
3111,1481,1,471,5,10680,,,-3,,
3112,1482,1,81,4,10680,,,-3,,
3113,1483,1,76,5,10680,,,-3,,
3114,1484,1,4,6,10680,,,-3,,
3115,1485,1,60,8,10680,,,-3,,
3116,1485,1,44,12,10680,,,-3,,
3117,1485,1,9,12,10680,,,-3,,
3118,1485,1,49,8,10680,,,-3,,
3119,1486,1,2,6,10680,,,-3,,
3120,1487,1,306,5,10680,,,-3,,
3121,1487,1,168,6,10680,,,-3,,
3122,1487,1,197,2,10680,,,-3,,
3123,1488,1,26,6,10740,,,-3,,
3124,1488,1,4,8,10740,,,-3,,
3125,1489,1,154,6,10740,,,-3,,
3126,1489,1,138,6,10740,,,-3,,
3127,1490,1,246,8,10740,,,-3,,
3128,1491,1,151,10,10740,,,-3,,
3129,1491,1,203,5,10740,,,-3,,
3130,1491,1,382,6,10740,,,-3,,
3131,1492,1,3,8,10740,,,-3,,
3132,1493,1,1,1,10740,,,-3,,
3133,1494,1,340,4,10740,,,-3,,
3134,1494,1,23,2,10740,,,-3,,
3135,1494,1,20,4,10740,,,-3,,
3136,1495,1,96,6,10740,,,-3,,
3137,1496,1,163,6,10740,,,-3,,
3138,1496,1,28,10,10740,,,-3,,
3139,1497,1,10,8,10740,,,-3,,
3140,1497,1,66,5,10740,,,-3,,
3141,1498,1,1,4,10800,,,-3,,
3142,1498,1,199,2,10800,,,-3,,
3143,1499,1,467,10,10800,,,-3,,
3144,1500,1,54,4,10800,,,-3,,
3145,1500,1,213,6,10800,,,-3,,
3146,1501,1,20,4,10800,,,-3,,
3147,1501,1,80,10,10800,,,-3,,
3148,1501,1,138,4,10800,,,-3,,
3149,1502,1,42,2,10800,,,-3,,
3150,1503,1,112,6,10860,,,-3,,
3151,1504,1,51,2,10860,,,-3,,
3152,1504,1,94,7,10860,,,-3,,
3153,1504,1,449,6,10860,,,-3,,
3154,1504,1,0,1,10860,,,-3,,
3155,1504,1,159,11,10860,,,-3,,
3156,1504,1,260,6,10860,,,-3,,
3157,1505,1,188,10,10860,,,-3,,
3158,1506,1,6,2,10860,,,-3,,
3159,1507,1,48,4,10860,,,-3,,
3160,1507,1,4,10,10860,,,-3,,
3161,1508,1,230,6,10860,,,-3,,
3162,1508,1,19,6,10860,,,-3,,
3163,1508,1,26,11,10860,,,-3,,
3164,1509,1,152,5,10860,,,-3,,
3165,1509,1,184,8,10860,,,-3,,
3166,1510,1,470,4,10860,,,-3,,
3167,1511,1,7,8,10860,,,-3,,
3168,1511,1,12,8,10860,,,-3,,
3169,1512,1,52,5,10860,,,-3,,
3170,1513,1,69,2,10860,,,-3,,
3171,1513,1,121,6,10860,,,-3,,
3172,1514,1,0,12,10860,,,-3,,
3173,1515,1,1,4,10860,,,-3,,
3174,1516,1,70,4,10920,,,-3,,
3175,1516,1,17,5,10920,,,-3,,
3176,1516,1,35,10,10920,,,-3,,
3177,1516,1,27,12,10920,,,-3,,
3178,1516,1,0,6,10920,,,-3,,
3179,1517,1,153,5,10920,,,-3,,
3180,1517,1,251,5,10920,,,-3,,
3181,1517,1,8,8,10920,,,-3,,
3182,1517,1,2,7,10920,,,-3,,
3183,1518,1,185,2,10920,,,-3,,
3184,1518,1,146,4,10920,,,-3,,
3185,1519,1,109,10,10920,,,-3,,
3186,1520,1,68,10,10920,,,-3,,
3187,1520,1,36,4,10920,,,-3,,
3188,1520,1,0,6,10920,,,-3,,
3189,1520,1,141,9,10920,,,-3,,
3190,1520,1,7,4,10920,,,-3,,
3191,1520,1,146,7,10920,,,-3,,
3192,1521,1,72,7,10920,,,-3,,
3193,1521,1,22,8,10920,,,-3,,
3194,1521,1,145,11,10920,,,-3,,
3195,1521,1,8,7,10920,,,-3,,
3196,1522,1,1,4,10920,,,-3,,
3197,1522,1,28,7,10920,,,-3,,
3198,1522,1,65,5,10920,,,-3,,
3199,1523,1,325,10,10920,,,-3,,
3200,1523,1,103,8,10920,,,-3,,
3201,1523,1,32,7,10920,,,-3,,
3202,1524,1,43,2,10920,,,-3,,
3203,1525,1,139,2,10920,,,-3,,
3204,1526,1,9,6,10920,,,-3,,
3205,1527,1,188,2,10920,,,-3,,
3206,1528,1,24,8,10920,,,-3,,
3207,1528,1,162,2,10920,,,-3,,
3208,1528,1,9,12,10920,,,-3,,
3209,1528,1,223,10,10920,,,-3,,
3210,1529,1,11,3,10980,,,-3,,
3211,1530,1,60,3,10980,,,-3,,
3212,1530,1,48,6,10980,,,-3,,
3213,1530,1,3,6,10980,,,-3,,
3214,1531,1,130,6,10980,,,-3,,
3215,1531,1,0,5,10980,,,-3,,
3216,1532,1,86,5,10980,,,-3,,
3217,1533,1,49,2,10980,,,-3,,
3218,1534,1,104,8,10980,,,-3,,
3219,1534,1,16,12,10980,,,-3,,
3220,1534,1,31,6,10980,,,-3,,
3221,1534,1,76,7,10980,,,-3,,
3222,1535,1,10,4,10980,,,-3,,
3223,1535,1,33,6,10980,,,-3,,
3224,1536,1,251,8,10980,,,-3,,
3225,1537,1,25,2,11040,,,-3,,
3226,1537,1,392,9,11040,,,-3,,
3227,1538,1,157,9,11040,,,-3,,
3228,1538,1,37,4,11040,,,-3,,
3229,1538,1,133,6,11040,,,-3,,
3230,1539,1,122,6,11040,,,-3,,
3231,1540,1,37,7,11040,,,-3,,
3232,1540,1,43,4,11040,,,-3,,
3233,1540,1,327,2,11040,,,-3,,
3234,1540,1,3,4,11040,,,-3,,
3235,1540,1,28,8,11040,,,-3,,
3236,1541,1,474,12,11040,,,-3,,
3237,1542,1,102,4,11040,,,-3,,
3238,1543,1,111,9,11040,,,-3,,
3239,1544,1,163,6,11100,,,-3,,
3240,1544,1,260,12,11100,,,-3,,
3241,1544,1,11,4,11100,,,-3,,
3242,1544,1,123,2,11100,,,-3,,
3243,1545,1,139,4,11100,,,-3,,
3244,1545,1,46,9,11100,,,-3,,
3245,1546,1,85,5,11100,,,-3,,
3246,1547,1,136,6,11100,,,-3,,
3247,1547,1,348,4,11100,,,-3,,
3248,1547,1,21,3,11100,,,-3,,
3249,1548,1,366,7,11100,,,-3,,
3250,1548,1,86,8,11100,,,-3,,
3251,1548,1,231,4,11100,,,-3,,
3252,1548,1,219,9,11100,,,-3,,
3253,1549,1,22,8,11100,,,-3,,
3254,1550,1,73,8,11100,,,-3,,
3255,1550,1,5,8,11100,,,-3,,
3256,1550,1,25,8,11100,,,-3,,
3257,1550,1,30,9,11100,,,-3,,
3258,1550,1,253,5,11100,,,-3,,
3259,1551,1,17,7,11100,,,-3,,
3260,1552,1,159,12,11100,,,-3,,
3261,1553,1,30,8,11100,,,-3,,
3262,1553,1,10,8,11100,,,-3,,
3263,1553,1,5,9,11100,,,-3,,
3264,1553,1,145,12,11100,,,-3,,
3265,1553,1,348,3,11100,,,-3,,
3266,1553,1,168,4,11100,,,-3,,
3267,1553,1,51,6,11100,,,-3,,
3268,1554,1,409,8,11160,,,-3,,
3269,1555,1,79,4,11160,,,-3,,
3270,1556,1,141,9,11160,,,-3,,
3271,1557,1,126,11,11160,,,-3,,
3272,1557,1,66,5,11160,,,-3,,
3273,1558,1,48,6,11160,,,-3,,
3274,1558,1,32,6,11160,,,-3,,
3275,1558,1,98,9,11160,,,-3,,
3276,1558,1,41,9,11160,,,-3,,
3277,1558,1,15,11,11160,,,-3,,
3278,1559,1,380,9,11160,,,-3,,
3279,1559,1,107,5,11160,,,-3,,
3280,1559,1,5,6,11160,,,-3,,
3281,1559,1,487,10,11160,,,-3,,
3282,1559,1,8,4,11160,,,-3,,
3283,1559,1,49,12,11160,,,-3,,
3284,1559,1,41,6,11160,,,-3,,
3285,1560,1,54,7,11160,,,-3,,
3286,1560,1,23,9,11160,,,-3,,
3287,1560,1,8,7,11160,,,-3,,
3288,1561,1,242,6,11160,,,-3,,
3289,1562,1,150,5,11220,,,-3,,
3290,1562,1,81,9,11220,,,-3,,
3291,1562,1,38,4,11220,,,-3,,
3292,1562,1,3,8,11220,,,-3,,
3293,1563,1,255,7,11220,,,-3,,
3294,1564,1,454,10,11220,,,-3,,
3295,1565,1,23,6,11220,,,-3,,
3296,1565,1,3,2,11220,,,-3,,
3297,1566,1,13,10,11220,,,-3,,
3298,1566,1,163,9,11220,,,-3,,
3299,1566,1,3,7,11220,,,-3,,
3300,1566,1,12,5,11220,,,-3,,
3301,1567,1,79,7,11220,,,-3,,
3302,1567,1,336,5,11220,,,-3,,
3303,1568,1,2,12,11220,,,-3,,
3304,1569,1,197,8,11220,,,-3,,
3305,1569,1,246,10,11220,,,-3,,
3306,1570,1,43,1,11220,,,-3,,
3307,1570,1,330,5,11220,,,-3,,
3308,1570,1,44,6,11220,,,-3,,
3309,1571,1,1,8,11280,,,-3,,
3310,1571,1,3,5,11280,,,-3,,
3311,1572,1,8,2,11280,,,-3,,
3312,1572,1,9,9,11280,,,-3,,
3313,1573,1,1,9,11280,,,-3,,
3314,1574,1,8,9,11280,,,-3,,
3315,1575,1,55,9,11280,,,-3,,
3316,1576,1,383,9,11280,,,-3,,
3317,1577,1,381,6,11280,,,-3,,
3318,1578,1,282,4,11280,,,-3,,
3319,1578,1,10,5,11280,,,-3,,
3320,1578,1,2,4,11280,,,-3,,
3321,1578,1,50,3,11280,,,-3,,
3322,1578,1,75,2,11280,,,-3,,
3323,1578,1,17,4,11280,,,-3,,
3324,1579,1,487,5,11340,,,-3,,
3325,1580,1,172,7,11340,,,-3,,
3326,1581,1,28,8,11340,,,-3,,
3327,1582,1,282,8,11340,,,-3,,
3328,1582,1,355,7,11340,,,-3,,
3329,1582,1,3,4,11340,,,-3,,
3330,1582,1,29,6,11340,,,-3,,
3331,1582,1,207,9,11340,,,-3,,
3332,1583,1,91,1,11340,,,-3,,
3333,1584,1,49,5,11400,,,-3,,
3334,1584,1,393,5,11400,,,-3,,
3335,1584,1,55,8,11400,,,-3,,
3336,1584,1,418,9,11400,,,-3,,
3337,1585,1,14,4,11400,,,-3,,
3338,1585,1,22,12,11400,,,-3,,
3339,1585,1,51,4,11400,,,-3,,
3340,1585,1,62,8,11400,,,-3,,
3341,1585,1,129,10,11400,,,-3,,
3342,1585,1,1,4,11400,,,-3,,
3343,1585,1,7,8,11400,,,-3,,
3344,1586,1,221,3,11400,,,-3,,
3345,1587,1,156,10,11400,,,-3,,
3346,1587,1,48,4,11400,,,-3,,
3347,1587,1,41,6,11400,,,-3,,
3348,1588,1,112,6,11400,,,-3,,
3349,1589,1,10,8,11400,,,-3,,
3350,1590,1,7,4,11400,,,-3,,
3351,1591,1,45,9,11400,,,-3,,
3352,1592,1,45,10,11400,,,-3,,
3353,1593,1,134,10,11400,,,-3,,
3354,1593,1,35,10,11400,,,-3,,
3355,1593,1,10,11,11400,,,-3,,
3356,1594,1,108,4,11460,,,-3,,
3357,1594,1,74,4,11460,,,-3,,
3358,1595,1,30,7,11460,,,-3,,
3359,1596,1,6,6,11460,,,-3,,
3360,1596,1,77,10,11460,,,-3,,
3361,1596,1,0,6,11460,,,-3,,
3362,1597,1,23,6,11460,,,-3,,
3363,1598,1,24,12,11460,,,-3,,
3364,1599,1,19,1,11460,,,-3,,
3365,1599,1,64,6,11460,,,-3,,
3366,1599,1,91,12,11460,,,-3,,
3367,1599,1,18,6,11460,,,-3,,
3368,1600,1,6,12,11460,,,-3,,
3369,1601,1,77,3,11520,,,-3,,
3370,1601,1,75,6,11520,,,-3,,
3371,1602,1,15,2,11520,,,-3,,
3372,1603,1,442,11,11520,,,-3,,
3373,1603,1,95,5,11520,,,-3,,
3374,1603,1,7,3,11520,,,-3,,
3375,1603,1,232,4,11520,,,-3,,
3376,1604,1,28,11,11520,,,-3,,
3377,1605,1,113,8,11520,,,-3,,
3378,1605,1,191,2,11520,,,-3,,
